CN;Stock;PVP_con_IVA;IVA;Prospecto;EAN13;Descripcion;Precio_Coste;Familia;Categoria;Subcategoria;Laboratorio;PVP2;Ubicaciones;ID_WooCommerce;Estado;Fecha_Creacion;Fecha_Modificacion
8428076000502;0;13.4135;21;;;<p><strong>CONTRAINDICACIONES</strong></p> <p>Este preservativo está hecho de látex de caucho natural, el cual podría causar reacciones alérgicas, incluyendo un shock anafiláctico, si el usuario es alérgico al látex. ​</p> <p><strong>PRECAUCIONES</strong></p> <p>DEJA DE USARLO: Si sientes molestias o irritación al usar el preservativo. Utiliza el preservativo una sola vez. La reutilización puede aumentar el riesgo de rotura e infecciones. Los preservativos pueden presentar peligro de asfixia. Manténgase fuera del alcance de los niños. Si primero utilizas el preservativo para el sexo oral, debes utilizar un preservativo nuevo para cualquier otro tipo de práctica sexual a continuación. Solo usa lubricantes recomendados para el uso con preservativos. Aquellos de base oleosa (vaselina, aceite de bebé y algunos pesarios) u otros medicamentos tópicos que se apliquen al pene o la vagina pueden dañar los preservativos. Para el sexo anal usa lubricación adicional en el exterior del preservativo (no uses Durex Frescor ni Lovers Connect). </p>;;;Preservativos;;;;;2536;publish;2024-04-27 10:19:10;2024-04-27 10:19:10
818625022402;4;33.0579;21;;;"<p><strong>BENEFICIOS</strong></p> <p>Press &amp; Glow trabaja en sintonía con la vitamina A de Medik8 para potenciar sus resultados sin sensibilizar la piel. Una piel visiblemente radiante nunca ha sido tan fácil.</p> <p><strong>RESULTADOS</strong></p> <p>Se ha demostrado clínicamente que Press &amp; Glow proporciona una piel resplandeciente en sólo 2 semanas</p> <p><strong>MODO DE EMPLEO</strong></p> <p>Desbloquee girando la mitad superior de la bomba en sentido contrario a las agujas del reloj hasta que haga clic para activarla.</p> <p>Después de la limpieza por la mañana y por la noche, sostenga una almohadilla facial (mejor si es reutilizable) firmemente sobre Press &amp; Glow y presione 3-4 veces.</p> <p>Pasar la almohadilla por el cutis, evitando la delicada zona de los ojos.</p>";;;Tónicos, Medik8;;;;;2532;publish;2024-04-26 14:04:20;2025-05-23 11:32:51
818625024734;1;60.3306;21;;;<p><strong>BENEFICIOS</strong></p> <p>Este potente sérum, una versión innovadora de la tecnología tradicional de péptidos, actúa para aportar a la piel péptidos antiedad que minimizan la aparición del envejecimiento prematuro de la piel. </p> <p><strong>RESULTADOS</strong></p> <p>Las líneas de expresión y las arrugas visibles desaparecen sin esfuerzo, el aspecto de la piel se rejuvenece y la textura de la piel se afina perfectamente.</p> <p><strong>MODO DE EMPLEO</strong></p> <p>Después de la limpieza por la mañana y por la noche, masajear Péptidos Líquidos sobre el rostro, el cuello y el escote. Deje que se absorba antes de aplicar la crema hidratante.</p>;;;Antiedad, Medik8;;;;;2530;publish;2024-04-26 14:04:17;2025-05-23 11:32:51
8436601100658;2;4.2727;21;;;ECOSANA MERMELADA TOMATE 255G;;;ALIMENTACIÓN SALUDABLE;;;;;2523;publish;2024-04-22 16:27:13;2025-03-11 12:32:28
8436012944254;6;2.7273;21;;;<p><strong>Modo de uso</strong></p> <p>Para sazonar y cocinar</p>;;;ALIMENTACIÓN SALUDABLE;;;;;2525;publish;2024-04-22 16:27:13;2025-03-11 12:33:54
8436601100603;1;4.7273;21;;;ECOSANA MERMELADA FRAMBUESA 255G;;;ALIMENTACIÓN SALUDABLE;;;;;2519;publish;2024-04-22 16:27:12;2025-03-11 12:32:40
8436601100641;0;3.5909;21;;;ECOSANA MERMELADA NARANJA;;;ALIMENTACIÓN SALUDABLE;;;;;2521;publish;2024-04-22 16:27:12;2024-04-22 16:27:12
8436578548064;1;4.1364;21;;;ECOSANA MERMERALDA ARANDANOS 250G;;;ALIMENTACIÓN SALUDABLE;;;;;2517;publish;2024-04-22 16:27:11;2025-03-11 12:32:56
8436578544790;0;2.6818;21;;;ECOSANA COLINES ESPELTA 150G;;;ALIMENTACIÓN SALUDABLE;;;;;2515;publish;2024-04-22 16:27:09;2024-04-22 16:27:09
N/A;0;3.5909;21;;;<p><strong>Modo de uso</strong></p> <p>No requiere remojo ni cocción.</p> <p>Puedes tomarla a cualquier hora del día! En tus desayunos, sola o mezclada con otros cereales o añadirla a tus ensaladas, macedonias de frutas, yogur, batidos, zumos…</p>;;;ALIMENTACIÓN SALUDABLE;;;;;2513;publish;2024-04-22 16:27:04;2024-04-22 16:27:04
8050538342150;3;16.4876;21;;;FARMACIA LEGANITOS 10 SUN SPRAY SOLAR 50+ 200 ML;;;Solares Corporales;;;;;2511;publish;2024-04-17 13:27:52;2025-03-13 19:12:39
8050538342471;2;16.4876;21;;;FARMACIA LEGANITOS 10 SUN SPRAY TRANSPARENTE SPF30 200 ML;;;Solares Corporales;;;;;2507;publish;2024-04-17 13:27:51;2025-03-13 19:13:37
8435704700086;4;25.5785;21;;;FARMACIA LEGANITOS 10 DUPLO SUN SPRAY SPF50 200 ML + SUN CREMA FACIAL SPF50 50 ML;;;Solares Corporales, Solares Faciales;;;;;2505;publish;2024-04-17 13:27:50;2025-03-12 19:48:36
8050538342396;4;28.8843;21;;;<p><strong>MODO DE USO:</strong></p> <p>Agitar antes de usar. Usar en cabello seco o húmedo. Romper el vial por el punto de corte, aplicar la boquilla dispensadora y distribuir el contenido de manera uniform sobre el cuero cabelludo, especialmente en las zonas donde se produce la caída del cabello. Masajear hasta total absorción. Sin enjuague. Aplicar 1 ampolla cada 3 días al menos durante 2 meses. Para una mayor eficacia, prolongar el tratamiento hasta 3 meses.</p>;;;Caída del Cabello;;;;;2501;publish;2024-04-17 13:27:49;2025-03-11 15:01:23
8050538342587;0;18.1405;21;;;FARMACIA LEGANITOS 10 CREMA PIELES INTOLERANTES RICA 50 ML;;;Antirojeces;;;;;2497;publish;2024-04-17 13:27:48;2024-04-17 13:27:48
8050538343010;1;23.0992;21;;;FARMACIA LEGANITOS 10 SERUM DESPIGMENTANTE;;;Antimanchas;;;;;2495;publish;2024-04-17 13:27:41;2025-03-13 12:52:32
8050538341658;0;10.7025;21;;;<p><strong>MODO DE EMPLEO</strong>:</p> <p>Usar 1-2 veces al días o según necesidad. Aclarar.</p> <p><strong>Ingredientes:</strong></p> <p>Aqua (Water)Ingredients: Aqua (Water)• CocamidopropylBetaine • Sodium CocoylIsethionate • DisodiumCocoamphodiacetate •PEG-7 Glyceryl Cocoate •Polysorbate 20 • SodiumChloride • Sodium LauroylSarcosinate • Parfum(Fragrance) • Ceteareth-60Myristyl Glycol • LacticAcid • Calendula officinalisFlower Extract • Althaeaofficinalis Root Extract• Propylene Glycol •Phenoxyethanol • CaprylylGlycol • o-Cymen-5-ol • Disodium EDTA •Tetrasodium EDTA.</p>;;;Higiene íntima;;;;;2493;publish;2024-04-17 13:27:39;2024-04-17 13:27:39
8050538341894;1;10.7025;21;;;<p><strong>Ingredients: </strong></p> <p>Aqua (Water) • Disodium Laureth Sulfosuccinate • Coco-glucoside •PEG-120 Methyl Glucose Dioleate • Sodium Myristoyl Sarcosinate • Sodium MethylCocoyl Taurate • Laureth-3 • Inositol • Piroctone Olamine • Panthenol • LacticAcid • Polyquaternium-16 • Niacinamide • Diethylhexyl Syringylidenemalonate •Copaifera officinalis (Balsam copaiba) Resin • Carapa guaianensis Seed Oil • Euterpeoleracea Fruit Oil • Thymus vulgaris (Thyme) Extract • Caprylic/Capric Triglyceride• Sodium Chloride • Sodium Metabisulfite • Propylene Glycol • Phenoxyethanol •Caprylyl Glycol • Sorbic Acid • Parfum (Fragrance).</p>;;;Caspa;;;;;2491;publish;2024-04-17 13:27:38;2025-03-11 19:42:18
8050538341672;2;16.4876;21;;;FARMACIA LEGANITOS 10 GEL HIDRATANTE ULTRA MATIFICANTE 30 ML;;;Antiacné, Hidratantes;;;;;2487;publish;2024-04-17 13:27:37;2025-03-13 12:25:46
8050538342051;1;19.7934;21;;;<p><strong>Ingredientes: </strong></p> <p>Aqua (Water) • Ethylhexyl Palmitate •Butylene Glycol •Butyrospermum Parkii (Shea) Butter • Glycerin • Cetyl Alcohol • Ceteareth-20 •Glyceryl Stearate • Sodium Polyacrylate • Hydroxyacetophenone • Panthenol •Plukenetia Volubilis Seed Oil • Sodium Hyaluronate • Ceramide Np • HydrogenatedLecithin • Ceramide Ap • Ceramide As • Ceramide Ns • Cholesterol • CeramideEop • 1,2-Hexanediol • Tetrasodium Glutamate Diacetate • Dipropylene Glycol •Sodium Hydroxide.</p>;;;Hidratación;;;;;2489;publish;2024-04-17 13:27:37;2025-03-12 19:42:56
8050538341634;5;13.6364;21;;;<p>Ingredientes:</p> <p>Aqua (Water) • Cocamidopropyl Betaine • Disodium CocoamphodiacetateIngredients: Aqua (Water) • Cocamidopropyl Betaine • Disodium Cocoamphodiacetate• PEG-7 Glyceryl Cocoate • Polysorbate 20 • Ceteareth-60 Myristyl Glycol • SodiumChloride • Propanediol • Sodium PCA • Sodium Lauroyl Sarcosinate • Coco-Glucoside• Glyceryl Oleate • Lactic Acid • Zinc PCA • Salicylic Acid • Caprylhydroxamic Acid• Citric Acid • Tetrasodium Glutamate Diacetate • Sodium Hydroxide • Tocopherol• Hydrogenated Palm Glycerides Citrate • Lecithin • Ascorbyl Palmitate • Parfum(Fragrance).</p>;;;Limpieza;;;;;2483;publish;2024-04-17 13:27:36;2025-03-13 12:26:25
8437025981083;2;35.3636;21;;;<p>Con la llegada de Metabolic-Max proponemos dar un giro de 180 grados a la suplementación enfocada en el cuidado de nuestra salud metabólica.</p> <p>Así, Metabolic-Max contiene una mezcla única de ingredientes que consigue abordar desde múltiples vías las diferentes alteraciones metabólicas que llevan a la aparición de problemas del metabolismo de los hidratos de carbono (prediabetes, resistencia a la insulina, síndrome metabólico y diabetes tipo 2), de los lípidos (hipercolesterolemia y/o hiperlipemia), y que finalmente pueden llevar a un estado inflamatorio crónico que constituye un factor de riesgo para la aparición y empeoramiento de multitud de enfermedades.</p> <p><strong>Dirigido a</strong></p> <p>Personas con síndrome metabólico, personas que quieran disminuir los niveles de triglicéridos, colesterol, glucosa en sangre.</p> <p><strong>Tu proceso de mejora</strong></p> <p>Tras la toma diaria de las 2 cápsulas de Metabolic-Max en un periodo de 4 meses se podrá manifestar la mejoría en los niveles de:</p> <p>HbA1c (media de la glucosa en los 3 últimos meses)</p> <p>HOMA IR (medida de la resistencia a la insulina en ayunas)</p> <p>Triglicéridos</p> <p>Colesterol total, colesterol no HDL ( colesterol “malo”)</p> <p>Si dispones de medidor de glucosa capilar en tu domicilio, a los 7 días podrás valorar, tras 2h post ingesta de comida y de Metabolic-Max, cómo tu glucosa en sangre está más controlada que previamente a tomar Metabolic-Max a pesar de estar comiendo lo mismo.</p> <p>Si tomas Metabolic-Max por la noche, verás que tu glucemia capilar en ayunas está dentro de los rangos óptimos, es decir, inferior a 100mg/dL.</p> <p><strong>Instrucciones de uso</strong></p> <p>-Tomar  2 cápsulas al día  en la comida principal con agua.</p> <p>También se podría tomar 1 cápsula en una comida principal y 1 cápsula en otra comida</p> <p>NO se recomienda abrir las cápsulas.</p>;;;ADELGAZAR, IVB;;;;;2485;publish;2024-04-17 13:27:36;2025-05-23 11:37:47
8050538341818;1;10.7025;21;;;<p>Aplicar con un ligero masaje 2 veces al día según sea necesario sobre la piel limpia del rostro y del cuerpo.</p>;;;Antirojeces;;;;;2479;publish;2024-04-17 13:27:35;2025-03-12 19:46:50
N/A;2;10.7025;21;;;FARMACIA LEGANITOS 10 CICACREMA REPARADORA 40 ML;;;Antirojeces, Hidratantes;;;;;2481;publish;2024-04-17 13:27:35;2025-03-12 19:35:25
8050538340439;6;9.9545;21;;;<p>1 comprimido para disolver en la boca poco antes de acostarse.</p>;;;Relajantes;;;;;2475;publish;2024-04-17 13:27:34;2025-03-14 12:27:23
8050538341405;2;14.5;21;;;FARMACIA LEGANITOS 10 EMOFLAVON 500 CIRCULACIÓN 30 COMPRIMIDOS;;;Circulación;;;;;2477;publish;2024-04-17 13:27:34;2025-03-12 19:49:19
8050538341801;1;18.9669;21;;;<p>Aplicar por la mañana y/o por la noche sobre el rostro y el cuello perfectamente limpios y desmaquillados.</p> <p>Masajear con ligeros movimientos circulares hasta su completa absorción.</p>;;;Antiedad, Hidratantes;;;;;2473;publish;2024-04-17 13:27:32;2025-03-12 19:43:52
8050538343034;1;12.6818;21;;;FARMACIA LEGANITOS 10 LACTASA DIGESTION;;;Digestión;;;;;2464;publish;2024-04-17 13:27:29;2025-03-13 12:26:40
8050538341467;1;36.3182;21;;;<p><strong>Modo de uso:</strong></p> <p>Agitar antes de usar.</p> <p>1 vial al dia, preferiblemente después de la comida, beber directamente o diluido con otras bebidas.</p>;;;NUTRICOSMÉTICA;;;;;2466;publish;2024-04-17 13:27:29;2025-03-12 19:36:12
N/A;7;9.876;21;;;FARMACIA LEGANITOS 10 LIBERATUSS JUNIOR TOS SECA Y PRODUCTIVA 200 ML;;;Garganta;;;;;2458;publish;2024-04-17 13:27:24;2025-03-13 12:27:58
8050538341856;2;25.2066;21;;;FARMACIA LEGANITOS 10 CONCENTRADO LIFTING;;;Antiedad;;;;;2454;publish;2024-04-17 13:27:23;2025-03-12 19:37:17
8050538341795;1;24.7521;21;;;FARMACIA LEGANITOS 10 CREMA LIFTING 50 ML;;;Antiedad;;;;;2456;publish;2024-04-17 13:27:23;2025-03-12 19:45:36
8050538341757;0;22.2727;21;;;<p>Aplicar por la mañana y/o por la noche sobre la piel perfectamente limpia del rostro y el cuello. Aplicar con movimientos circulares, dando suaves golpes hasta su completa absorción.</p>;;;Antiedad;;;;;2452;publish;2024-04-17 13:27:22;2024-04-17 13:27:22
8050538341726;3;22.2727;21;;;FARMACIA LEGANITOS 10 FLUIDO FILLER 50 ML;;;Antiedad;;;;;2450;publish;2024-04-17 13:27:21;2025-03-12 19:50:17
8050538342549;2;17.314;21;;;<p><strong>MODO DE USO</strong></p> <p>Masajea por la noche 2-3 gotas de producto sobre el rostro, el cuello y el escote.</p> <p>Mezclar el producto con la crema habitual o utilizar solo antes del tratamiento.</p>;;;Antiedad;;;;;2448;publish;2024-04-17 13:27:20;2025-03-11 15:05:38
8050538341689;2;8.2231;21;;;FARMACIA LEGANITOS 10 DERMO LIMPIADOR FISIOLÓGICO 400 ML;;;Geles y Jabones;;;;;2444;publish;2024-04-17 13:27:19;2025-03-12 19:47:59
8050538341184;2;17.314;21;;;<p><strong>Ingredients: </strong></p> <p>Aqua (Water) • Ascorbyl Glucoside • Pentylene Glycol • Glycerin, Sodium Hydroxide •Ingredients: Aqua (Water) • Ascorbyl Glucoside • Pentylene Glycol • Glycerin, Sodium Hydroxide •C12-13 Pareth-9 • Chondrus Crispus Powder • Citric Acid • Xanthan Gum • Chlorphenesin • o-Cymen-5-ol.</p>;;;Antiedad;;;;;2446;publish;2024-04-17 13:27:19;2025-03-11 15:06:16
8050538341696;5;8.2231;21;;;FARMACIA LEGANITOS 10  DERMO LIMPIADOR ACTIVO 400 ML;;;Geles y Jabones;;;;;2442;publish;2024-04-17 13:27:18;2025-03-11 13:43:05
8050538341733;4;18.9669;21;;;<p>Aplicar por la mañana y/o por la noche sobre la piel perfectamente limpia y desmaquillada del rostro y el cuello.</p> <p>Masajear con ligeros movimientos circulares hasta su completa absorción.</p>;;;Hidratantes;;;;;2440;publish;2024-04-17 13:27:17;2025-03-13 12:04:05
8050538342075;2;16.4876;21;;;FARMACIA LEGANITOS 10 FOTOPROTECTOR SPF50+ 365 PIEL SENSIBLE 50 ML;;;Solares Faciales;;;;;2438;publish;2024-04-17 13:27:12;2025-03-13 12:04:24
8050538342457;1;14.0083;21;;;FARMACIA LEGANITOS 10 AFTER SUN 400 ML;;;After Sun;;;;;2434;publish;2024-04-17 13:27:11;2025-03-11 15:00:57
8050538342082;10;14.8347;21;;;FARMACIA LEGANITOS 10 SUN CREMA FACIAL 50+ 50 ML;;;Solares Faciales;;;;;2430;publish;2024-04-17 13:27:10;2025-03-13 13:07:44
8050538343171;9;17.314;21;;;FARMACIA LEGANITOS 10  SUN FLUIDO FACIAL ANTIMANCHAS 50+ 50 ML;;;Antimanchas, Solares Faciales;;;;;2432;publish;2024-04-17 13:27:10;2025-03-11 13:45:35
8050538342099;1;17.0579;21;;;FARMACIA LEGANITOS 10 SUN SPRAY SOLAR 30+ 200 ML;;;Solares Corporales;;;;;2428;publish;2024-04-17 13:27:09;2025-03-13 19:11:50
8050538342143;1;14.0083;21;;;FARMACIA LEGANITOS 10 SUN CREMA FACIAL 30+ 50 ML;;;Solares Faciales;;;;;2424;publish;2024-04-17 13:27:08;2025-03-13 12:54:17
8050538342105;2;16.4876;21;;;FARMACIA LEGANITOS 10 SUN SPRAY SOLAR 50+ KIDS 200 ML;;;Solares Infantiles;;;;;2426;publish;2024-04-17 13:27:08;2025-03-13 19:13:06
8050538341436;8;16.3182;21;;;<p>1 cápsula al día, ingerida con agua, preferiblemente durante las comidas.</p>;;;Multivitamínicos;;;;;2422;publish;2024-04-17 13:27:07;2025-03-12 19:49:48
N/A;3;33.5455;21;;;<p><strong>¿Te gustaría aliviar los síntomas de la perimenopausia y la menopausia como los sofocos, sudores nocturnos, irritabilidad, nerviosismo, cambios de humor y sequedad en la piel y las mucosas?</strong></p> <p>Entonces MenoMaster es para ti</p> <p>Combinación exclusiva de extractos de plantas y vitaminas específicamente seleccionadas para aliviar los síntomas de la peri/menopausia como: sofocos, sudores nocturnos, irritabilidad, nerviosismo, cambios de humor y sequedad en la piel y mucosas.</p> <p><strong>Dirigido a</strong></p> <p>Mujeres con síntomas de peri/menopausia.</p> <p><strong>Recomendación</strong></p> <p>Se puede tomar con hipotiroidismo porque las isoflavonas de soja no interfieren en el funcionamiento de la glándula tiroides, ni en la absorción y efecto del fármaco levotiroxina.</p> <p>Se puede tomar con antecedentes de cáncer de mama porque las isoflavonas de soja no se unen a los receptores estrogénicos tipo alfa, implicados en la aparición de los cánceres de mama y endometrio.</p> <p><strong>Tu proceso de mejora</strong></p> <p>SEMANA 3-4</p> <p>Experimentarás una disminución en la frecuencia y duración de los sofocos, una mejora en tu apetito sin antojos por alimentos ricos en azúcar y grasas. Además, tu calidad de sueño mejorará y te resultará más fácil conciliar el sueño.</p> <p>PRÓXIMOS MESES</p> <p>Con el tiempo, los sofocos mejorarán y también experimentarás beneficios adicionales como la reducción de la sequedad en piel y mucosas, mejoría en los niveles de colesterol y triglicéridos, y un estado de ánimo más positivo, tranquilo y menos irritable.</p> <p>RESULTADO FINAL</p> <p>Esto te permitirá sentirte mejor y mostrar al mundo tu mejor versión, libre de los síntomas limitantes de la menopausia a los que no es necesario resignarse.</p> <p><strong>Instrucciones de uso</strong></p> <p>Tomar 2 cápsulas al día, a medio día o en la noche con el estómago lleno. En caso de dificultad para tragar, abrir cápsulas y disolver en agua o alimentos.</p> <p>Se recomienda tomar mínimo de 6-8 meses pudiéndose tomar más tiempo, así como suspenderlo y volver a retomarlo si alguno de los síntomas aparece.</p> <p>Tras 6-8 meses. Si se experimenta mejoría, se puede reducir la dosis a 3 veces por semana (2 cápsulas) o mantener con 1 cápsula al día.</p> <p><strong>Contraindicaciones</strong></p> <p>Personas con alergia a algunos de los componentes.</p> <p>Ante la duda, consultar a su profesional sanitario.</p> <p><strong>INGREDIENTES:</strong></p> <p>Extracto seco de semilla de SOJA (Glycine max (L). Merr, 40% Isoflavonas de SOJA), Extracto seco de Va- leriana (Valeriana Officinalis L., raíz, 0.8% Ácidos valerénicos), Agentes de carga (fosfatos de calcio y celulosa microcristalina), Capsula (Agente de recubrimiento: hidroxipropilmetilcelu- losa), Extracto seco de Salvia (Salvia officinalis L., Hojas y tallos (Parte aérea), 2.5% Ácido Rosmarínico), Safrasol® -Extracto seco de Azafrán (Crocus sativus L., estigmas, 10% en crocinas y al 2% safranal), Antiaglomerantes (sales magnésicas de ácidos grasos, dióxido de silicio), Riboflavina (Vitamina B2), Extracto seco de Pimienta negra (Piper nigrum, fruto, 95% de piperina), Piridoxal -5- Fosfato (Vitamina B6).</p>;;;Multivitamínicos, IVB;;;;;2418;publish;2024-04-17 13:27:06;2025-05-23 11:37:47
